videoId,title,channelTitle,channelId,subscriberCount,viewCount,videoCount
https://youtube.com/watch?v=bJ6r1ptj97E,プログラミングは「文系」でも習得できます【徐々に、世界を広げよう】,マナブ,UCb9h8EpBlGHv9Z896fu4yeQ,494000,58000809,577
https://youtube.com/watch?v=RuA9ZwIW7Mg,【太鼓の達人 Switch】void setup　聞き取り歌詞 + プログラミング,Taiko TeamFish/コトペモ,UCAXpppM2GnnHTiWkZcuoF9w,25100,14820024,801
https://youtube.com/watch?v=KIvepXnOu30,第5回 初心者におすすめのプログラミング言語はどれ？【稼ぐ 実践編】,両学長 リベラルアーツ大学,UC67Wr_9pA4I0glIxDt_Cpyw,691000,114111538,838
https://youtube.com/watch?v=YUZ01WC9biU,建設業＞＞ＩＴ（プログラミングスクールｗｗｗ）である理由を語る,失敗小僧,UCayCSFEFS_7YQViPjGJiwSA,86100,11382254,459
https://youtube.com/watch?v=T52ZNX0CxKA,【体験談】プログラミングで人生を変える方法【圧倒的に貯金すべき】,マナブ,UCb9h8EpBlGHv9Z896fu4yeQ,494000,58000809,577
https://youtube.com/watch?v=2nDkNHeCKs4,プログラミングでYouTube動画の編集作業を自動化する,エンジニアチャンネル,UCMMjv61LfBy5J3AT8Ua0NGQ,86800,5264548,129
https://youtube.com/watch?v=r37F9IzIrFE,【簡単】プログラミングスクール卒業後にフリーランス独立する手順,マナブ,UCb9h8EpBlGHv9Z896fu4yeQ,494000,58000809,577
https://youtube.com/watch?v=fy_toGjrc7I,【プログラミングスクールの闇】未経験エンジニアの転職先は下請けかブラック企業ばっかりだよね【就活・転職・キャリア形成】,はりーの仕事塾,UCsdpSVn4s0eAhlV144a8lGA,49900,4140665,130
https://youtube.com/watch?v=Cs7friXdqdM,【Python超入門コース】03.環境構築 for Windows｜プログラミングをする準備をしよう！【プログラミング初心者向け入門講座】,キノコード / プログラミング学習動画のYouTuber,UCGlgXjYVoHLD86TQQ799WIw,84400,2954543,286
https://youtube.com/watch?v=Cs7friXdqdM,【Python超入門コース】03.環境構築 for Windows｜プログラミングをする準備をしよう！【プログラミング初心者向け入門講座】,キノコード / プログラミング学習動画のYouTuber,UCGlgXjYVoHLD86TQQ799WIw,84400,2954543,286
https://youtube.com/watch?v=LiNUA9yaXkk,IT社会のインフラとなるようなプログラミングスクールを設立したい!! #071【有坂1/3】令和の虎,令和の虎CHANNEL,UCTyKZzmKi95wxmCg9rU-j6Q,89800,37626788,773
https://youtube.com/watch?v=xNvRpFcdcas,会社を辞めてプログラミング独学は、ありなのか【結論：なしです】,マナブ,UCb9h8EpBlGHv9Z896fu4yeQ,494000,58000809,577
https://youtube.com/watch?v=PJX8n1BegGE,プログラミング言語って何が違うの？複数覚えるのは大変なのか。,本気のパソコン塾,UCv-UKqSp_S9nrm2KWKk0dpw,37300,3780988,289
https://youtube.com/watch?v=eijiMesI70I,【初心者必見】プログラミングを始める上で絶対に知っておくべきポイント,たなべあいり,UCrzY-kt2N1vmevHAmp0MnaQ,12100,313126,5
https://youtube.com/watch?v=JQijZjtq9zc,🥟 桃鈴ねね 「 プログラミング の資格、持ってるあるよー 他には、簿記、電卓、漢検、マーケティング検定・・・ 」  【 切り抜き 】 | VTuber | ホロライブ | ほろふぁいぶ,EngLIVE - ホロライブ 切り抜き - 翻訳 - Hololive - VTuber Clip,UCPWCIhQzrjfZBaZQEAyb1sg,,2249922,88
https://youtube.com/watch?v=mQq-vZZ3kjA,プログラミングで「月30万円くらい」を稼ぐ方法【シンプルな解決策】,マナブ,UCb9h8EpBlGHv9Z896fu4yeQ,494000,58000809,577
https://youtube.com/watch?v=OC5w6-_tom0,プログラミング不要の未来？【ノーコードの基礎理解＆稼ぎ方です】,マナブ,UCb9h8EpBlGHv9Z896fu4yeQ,494000,58000809,577
https://youtube.com/watch?v=tcCrcIzWmyM,プログラミングに興味のある方必見！「AIプログラミング」って何？ホリエモンの知識が炸裂［PR］,堀江貴文 ホリエモン,UCXjTiSGclQLVVU83GVrRM4w,1170000,252304889,2809
https://youtube.com/watch?v=F4IsXsCewx8,マウスコンピューター のパソコン でプログラミング にチャレンジ ！【がっちゃん】,がっちゃんねる★TheGacchannel,UC_4S7M87Wl_uE9tBtrxA_NQ,1130000,1442830615,780
